TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_C_0205_leg_C_task,TaskKillContribution,,,1,,,,,true,,graveyard_40327,,,true,,,,,,,,,,Undead_GraveDigger_Named_02,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0206_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0206_tasks_first_container,M_ReturnToGiver,,,
FM_C_0206_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0206_leg_A_task,FM_C_0206_leg_B_task,FM_C_0206_leg_C_task,,
FM_C_0206_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0206_leg_B_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0206_leg_C_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40259,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0207_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0207_tasks_first_container,M_ReturnToGiver,,,
FM_C_0207_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0207_leg_A_task,FM_C_0207_leg_B_task,FM_C_0207_leg_C_task,,
FM_C_0207_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0207_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_farm_village_40251,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0207_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0208_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0208_tasks_first_container,M_ReturnToGiver,,,
FM_C_0208_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0208_leg_A_task,FM_C_0208_leg_B_task,FM_C_0208_leg_C_task,,
FM_C_0208_leg_A_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40250,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0208_leg_B_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0208_leg_C_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0209_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0209_tasks_first_container,M_ReturnToGiver,,,
FM_C_0209_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0209_leg_A_task,FM_C_0209_leg_B_task,FM_C_0209_leg_C_task,,
FM_C_0209_leg_A_task,TaskKillContribution,,,8,,,,,true,,cave_40229,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0209_leg_B_task,TaskKillContribution,,,6,,,,,true,,cave_40248,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0209_leg_C_task,TaskKillContribution,,,8,,,,,true,,green_defile_40268,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0210_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0210_tasks_first_container,M_ReturnToGiver,,,
FM_C_0210_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0210_leg_A_task,FM_C_0210_leg_B_task,FM_C_0210_leg_C_task,,
FM_C_0210_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40335,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0210_leg_B_task,TaskKillContribution,,,8,,,,,true,,mine_40306,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0210_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40336,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0261_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0261_tasks_first_container,M_ReturnToGiver,,,
FM_0261_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0261_leg_A_task,FM_0261_leg_B_task,FM_0261_leg_C_task,,
FM_0261_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_1_02,,,100,true,,abandoned_village_40254,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0261_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_2_02,,,100,true,,abandoned_village_40328,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0261_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_02,,,100,true,,abandoned_village_40310,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0262_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0262_tasks_first_container,M_ReturnToGiver,,,
FM_0262_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0262_leg_A_task,FM_0262_leg_B_task,FM_0262_leg_C_task,,
FM_0262_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_4_02,,,100,true,,abandoned_village_40256,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0262_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_5_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0262_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0263_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0263_tasks_first_container,M_ReturnToGiver,,,
FM_0263_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0263_leg_A_task,FM_0263_leg_B_task,FM_0263_leg_C_task,,
FM_0263_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_7_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0263_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_8_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0263_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0264_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0264_tasks_first_container,M_ReturnToGiver,,,
FM_0264_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0264_leg_A_task,FM_0264_leg_B_task,FM_0264_leg_C_task,,
FM_0264_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_10_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0264_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_02,,,100,true,,abandoned_village_40261,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0264_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_12_02,,,100,true,,abandoned_village_40262,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0265_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0265_tasks_first_container,M_ReturnToGiver,,,
FM_0265_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0265_leg_A_task,FM_0265_leg_B_task,FM_0265_leg_C_task,,
FM_0265_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_13_02,,,100,true,,abandoned_village_40263,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0265_leg_B_task,TaskHaveAndReturnItems,,,2,FM_loot_item_14_02,,,100,true,,abandoned_village_40264,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0265_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_15_02,,,100,true,,graveyard_40327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0266_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0266_tasks_first_container,M_ReturnToGiver,,,
FM_0266_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0266_leg_A_task,FM_0266_leg_B_task,FM_0266_leg_C_task,,
FM_0266_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_16_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0266_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_17_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0266_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_02,,,100,true,,abandoned_village_40259,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0267_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0267_tasks_first_container,M_ReturnToGiver,,,
FM_0267_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0267_leg_A_task,FM_0267_leg_B_task,FM_0267_leg_C_task,,
FM_0267_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_02,,,100,true,,abandoned_village_40249,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0267_leg_B_task,TaskHaveAndReturnItems,,,2,FM_loot_item_20_02,,,100,true,,abandoned_farm_village_40251,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0267_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_21_02,,,100,true,,abandoned_village_40252,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0268_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0268_tasks_first_container,M_ReturnToGiver,,,
FM_0268_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0268_leg_A_task,FM_0268_leg_B_task,FM_0268_leg_C_task,,
FM_0268_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_22_02,,,100,true,,abandoned_village_40250,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0268_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_02,,,100,true,,abandoned_village_40249,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0268_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_24_02,,,100,true,,abandoned_village_40252,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0269_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0269_tasks_first_container,M_ReturnToGiver,,,
FM_0269_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0269_leg_A_task,FM_0269_leg_B_task,FM_0269_leg_C_task,,
FM_0269_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_25_02,,,100,true,,cave_40229,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0269_leg_B_task,TaskHaveAndReturnItems,,,2,FM_loot_item_26_02,,,100,true,,cave_40248,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0269_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_27_02,,,100,true,,green_defile_40268,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0270_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0270_tasks_first_container,M_ReturnToGiver,,,
FM_0270_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0270_leg_A_task,FM_0270_leg_B_task,FM_0270_leg_C_task,,
FM_0270_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_02,,,100,true,,corrupted_camp_40335,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0270_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_02,,,100,true,,soulwarden_camp_50392,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0270_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_30_02,,,100,true,,cave_40321,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0261_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0261_tasks_first_container,M_ReturnToGiver,,,
FM_S_0261_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0261_leg_A_task,FM_S_0261_leg_B_task,FM_S_0261_leg_C_task,,
FM_S_0261_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_02,,,100,true,,abandoned_village_40254,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0261_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_2_02,,,100,true,,abandoned_village_40328,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0261_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_02,,,100,true,,abandoned_village_40310,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0262_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0262_tasks_first_container,M_ReturnToGiver,,,
FM_S_0262_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0262_leg_A_task,FM_S_0262_leg_B_task,FM_S_0262_leg_C_task,,
FM_S_0262_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_4_02,,,100,true,,abandoned_village_40256,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0262_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_5_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0262_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0263_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0263_tasks_first_container,M_ReturnToGiver,,,
FM_S_0263_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0263_leg_A_task,FM_S_0263_leg_B_task,FM_S_0263_leg_C_task,,
FM_S_0263_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_7_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0263_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_8_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0263_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0264_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0264_tasks_first_container,M_ReturnToGiver,,,
FM_S_0264_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0264_leg_A_task,FM_S_0264_leg_B_task,FM_S_0264_leg_C_task,,
FM_S_0264_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_10_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0264_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_02,,,100,true,,abandoned_village_40261,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0264_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_12_02,,,100,true,,abandoned_village_40262,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0265_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0265_tasks_first_container,M_ReturnToGiver,,,
FM_S_0265_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0265_leg_A_task,FM_S_0265_leg_B_task,FM_S_0265_leg_C_task,,
FM_S_0265_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_02,,,100,true,,abandoned_village_40263,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0265_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_02,,,100,true,,abandoned_village_40264,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0265_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_15_02,,,100,true,,graveyard_40327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0266_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0266_tasks_first_container,M_ReturnToGiver,,,
FM_S_0266_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0266_leg_A_task,FM_S_0266_leg_B_task,FM_S_0266_leg_C_task,,
FM_S_0266_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_16_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0266_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_17_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0266_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_02,,,100,true,,abandoned_village_40259,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
